 budget ,id,popularity,production_companies,release_date, revenue ,runtime,title,vote_average,vote_count,ROI,Dollar_per_point,,min_rating,max_rating,Vote_avg_avg
" $200,000,000.00 ",68728,46.985445,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Roth Films"", ""id"": 16314}]",3/7/2013," $491,868,548.00 ",130,Oz: The Great and Powerful,5.7,3530,245.93%," $35,087,719.30 ",,,,
" $50,000,000.00 ",107846,44.478043,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Atmosphere Entertainment MM"", ""id"": 2995}, {""name"": ""Emmett/Furla Films"", ""id"": 10405}, {""name"": ""Mark Canton Productions"", ""id"": 11761}, {""name"": ""Envision Entertainment"", ""id"": 31832}, {""name"": ""Boies / Schiller Film Group"", ""id"": 36212}, {""name"": ""Knightsbridge Entertainment"", ""id"": 46961}]",10/9/2013," $122,915,111.00 ",115,Escape Plan,6.7,1659,245.83%," $7,462,686.57 ",,,,
" $54,000,000.00 ",752,84.630969,"[{""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""DC Comics"", ""id"": 429}, {""name"": ""Virtual Studios"", ""id"": 449}, {""name"": ""Anarchos Productions"", ""id"": 450}, {""name"": ""Silver Pictures"", ""id"": 1885}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Medienboard Berlin-Brandenburg"", ""id"": 7307}, {""name"": ""F\u00fcnfte Babelsberg Film"", ""id"": 23889}]",3/15/2006," $132,511,035.00 ",132,V for Vendetta,7.7,4442,245.39%," $7,012,987.01 ",,,,
" $40,000,000.00 ",39513,43.151268,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Big Talk Productions"", ""id"": 443}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Working Title Films"", ""id"": 10163}]",2/14/2011," $97,552,050.00 ",104,Paul,6.5,1789,243.88%," $6,153,846.15 ",,,,
" $100,000,000.00 ",184315,76.842247,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Radical Studios"", ""id"": 19648}, {""name"": ""Flynn Picture Company"", ""id"": 34081}]",7/23/2014," $243,400,000.00 ",99,Hercules,5.6,1680,243.40%," $17,857,142.86 ",,,,
" $100,000,000.00 ",22794,46.781182,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Sony Pictures Animation"", ""id"": 2251}]",9/17/2009," $242,988,466.00 ",90,Cloudy with a Chance of Meatballs,6.5,1747,242.99%," $15,384,615.38 ",,,,
" $115,000,000.00 ",1995,41.498631,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Toho-Towa"", ""id"": 657}, {""name"": ""Mutual Film Company"", ""id"": 762}, {""name"": ""Lawrence Gordon Productions"", ""id"": 840}, {""name"": ""British Broadcasting Corporation (BBC)"", ""id"": 3324}, {""name"": ""Marubeni"", ""id"": 4650}, {""name"": ""Eidos Interactive"", ""id"": 19105}]",6/11/2001," $274,703,340.00 ",100,Lara Croft: Tomb Raider,5.7,2192,238.87%," $20,175,438.60 ",,,,
" $120,000,000.00 ",75612,67.698004,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Chernin Entertainment"", ""id"": 7076}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Monolith Pictures (III)"", ""id"": 19647}, {""name"": ""Radical Studios"", ""id"": 19648}]",4/10/2013," $286,168,572.00 ",124,Oblivion,6.4,4800,238.47%," $18,750,000.00 ",,,,
" $95,000,000.00 ",32657,61.121717,"[{""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""1492 Pictures"", ""id"": 436}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Sunswept Entertainment"", ""id"": 5219}, {""name"": ""Dune Entertainment III"", ""id"": 6332}, {""name"": ""Big Screen Productions"", ""id"": 10893}, {""name"": ""TCF Vancouver Productions"", ""id"": 28431}]",2/1/2010," $226,497,209.00 ",118,Percy Jackson & the Olympians: The Lightning Thief,6,2010,238.42%," $15,833,333.33 ",,,,
" $150,000,000.00 ",13448,67.447636,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Panorama Films"", ""id"": 5561}, {""name"": ""Skylark Productions"", ""id"": 8253}]",5/13/2009," $356,613,439.00 ",138,Angels & Demons,6.5,2129,237.74%," $23,076,923.08 ",,,,
" $38,000,000.00 ",96721,33.003828,"[{""name"": ""Revolution Films"", ""id"": 163}, {""name"": ""Working Title Films"", ""id"": 10163}, {""name"": ""Cross Creek Pictures"", ""id"": 10246}, {""name"": ""Exclusive Media Group"", ""id"": 11448}, {""name"": ""Double Negative"", ""id"": 31922}]",9/2/2013," $90,247,624.00 ",123,Rush,7.7,2277,237.49%," $4,935,064.94 ",,,,
" $165,000,000.00 ",47933,48.775723,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Centropolis Entertainment"", ""id"": 347}, {""name"": ""TSG Entertainment"", ""id"": 22213}, {""name"": ""Stereo D"", ""id"": 86561}]",6/22/2016," $389,681,935.00 ",120,Independence Day: Resurgence,4.9,2491,236.17%," $33,673,469.39 ",,,,
" $100,000,000.00 ",644,34.035114,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Stanley Kubrick Productions"", ""id"": 385}, {""name"": ""Warner Bros."", ""id"": 6194}]",6/29/2001," $235,926,552.00 ",146,A.I. Artificial Intelligence,6.8,1974,235.93%," $14,705,882.35 ",,,,
" $170,000,000.00 ",20526,73.79505,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""LivePlanet"", ""id"": 7161}, {""name"": ""Prana Studios"", ""id"": 18713}, {""name"": ""Sean Bailey Productions"", ""id"": 23791}, {""name"": ""Revolution Sun Studios"", ""id"": 76043}, {""name"": ""Kontsept Film Company"", ""id"": 76067}]",12/10/2010," $400,062,763.00 ",125,TRON: Legacy,6.3,2841,235.33%," $26,984,126.98 ",,,,
" $170,000,000.00 ",58595,77.178973,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Roth Films"", ""id"": 16314}]",5/30/2012," $396,600,000.00 ",127,Snow White and the Huntsman,5.8,3118,233.29%," $29,310,344.83 ",,,,
" $45,000,000.00 ",2034,52.081131,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""NPV Entertainment"", ""id"": 172}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Outlaw Productions (I)"", ""id"": 19507}, {""name"": ""WV Films II"", ""id"": 24939}]",10/5/2001," $104,876,233.00 ",122,Training Day,7.3,1634,233.06%," $6,164,383.56 ",,,,
" $23,000,000.00 ",2787,18.493202,"[{""name"": ""Interscope Communications"", ""id"": 10201}]",2/18/2000," $53,187,659.00 ",108,Pitch Black,6.7,1789,231.25%," $3,432,835.82 ",,,,
" $20,000,000.00 ",107985,55.964605,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Big Talk Productions"", ""id"": 443}, {""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""Working Title Films"", ""id"": 10163}]",7/18/2013," $46,089,287.00 ",109,The World's End,6.7,1778,230.45%," $2,985,074.63 ",,,,
" $70,000,000.00 ",117263,59.428223,"[{""name"": ""Nu Image Films"", ""id"": 925}, {""name"": ""Millennium Films"", ""id"": 10254}]",3/20/2013," $161,025,640.00 ",120,Olympus Has Fallen,6.2,2981,230.04%," $11,290,322.58 ",,,,
" $90,000,000.00 ",138103,61.025639,"[{""name"": ""Davis-Films"", ""id"": 342}, {""name"": ""Nu Image Films"", ""id"": 925}, {""name"": ""LionsGate"", ""id"": 7571}, {""name"": ""Millennium Films"", ""id"": 10254}, {""name"": ""Ex3 Productions"", ""id"": 28384}, {""name"": ""Fipex Holding"", ""id"": 40822}]",8/4/2014," $206,172,544.00 ",127,The Expendables 3,6.1,1795,229.08%," $14,754,098.36 ",,,,
" $70,000,000.00 ",52520,58.401204,"[{""name"": ""Lakeshore Entertainment"", ""id"": 126}, {""name"": ""Saturn Films"", ""id"": 831}, {""name"": ""Screen Gems"", ""id"": 3287}, {""name"": ""Sketch Films"", ""id"": 7738}, {""name"": ""UW4 Productions"", ""id"": 7740}]",1/19/2012," $160,112,671.00 ",88,Underworld: Awakening,6.1,1862,228.73%," $11,475,409.84 ",,,,
" $260,000,000.00 ",38757,48.681969,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Animation Studios"", ""id"": 6125}]",11/24/2010," $591,794,936.00 ",100,Tangled,7.4,3330,227.61%," $35,135,135.14 ",,,,
" $180,000,000.00 ",68726,56.523205,"[{""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Disney Double Dare You (DDY)"", ""id"": 19750}, {""name"": ""Indochina Productions"", ""id"": 19751}]",7/11/2013," $407,602,906.00 ",131,Pacific Rim,6.7,4794,226.45%," $26,865,671.64 ",,,,
" $117,000,000.00 ",37834,44.906918,"[{""name"": ""Tree Line Films"", ""id"": 84}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Pink Machine"", ""id"": 21845}]",6/15/2010," $261,930,431.00 ",109,Knight and Day,5.9,1547,223.87%," $19,830,508.47 ",,,,
" $150,000,000.00 ",9543,62.169881,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Jerry Bruckheimer Films"", ""id"": 130}]",5/19/2010," $335,154,643.00 ",116,Prince of Persia: The Sands of Time,6.2,2317,223.44%," $24,193,548.39 ",,,,
" $50,000,000.00 ",834,49.020045,"[{""name"": ""Lakeshore Entertainment"", ""id"": 126}, {""name"": ""Screen Gems"", ""id"": 3287}]",1/12/2006," $111,340,801.00 ",106,Underworld: Evolution,6.4,1528,222.68%," $7,812,500.00 ",,,,
" $150,000,000.00 ",4922,60.269279,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Kennedy/Marshall Company, The"", ""id"": 7383}]",11/24/2008," $333,932,083.00 ",166,The Curious Case of Benjamin Button,7.3,3292,222.62%," $20,547,945.21 ",,,,
" $130,000,000.00 ",1979,60.810723,"[{""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""1492 Pictures"", ""id"": 436}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Constantin Film Produktion"", ""id"": 5755}, {""name"": ""Bernd Eichinger Productions"", ""id"": 10881}, {""name"": ""Marvel Enterprises"", ""id"": 19551}]",6/13/2007," $289,047,763.00 ",92,Fantastic 4: Rise of the Silver Surfer,5.4,2589,222.34%," $24,074,074.07 ",,,,
" $30,000,000.00 ",22970,73.987775,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Mutant Enemy Productions"", ""id"": 10567}]",4/12/2012," $66,486,080.00 ",95,The Cabin in the Woods,6.5,2263,221.62%," $4,615,384.62 ",,,,
" $70,000,000.00 ",152760,43.873266,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Smokehouse Pictures"", ""id"": 22695}, {""name"": ""Obelisk Productions"", ""id"": 24970}]",1/24/2014," $154,984,035.00 ",118,The Monuments Men,5.8,1523,221.41%," $12,068,965.52 ",,,,
" $39,200,000.00 ",110415,64.238688,"[{""name"": ""CJ Entertainment"", ""id"": 7036}, {""name"": ""Opus Pictures"", ""id"": 7270}, {""name"": ""Stillking Films"", ""id"": 11345}, {""name"": ""SnowPiercer"", ""id"": 21122}, {""name"": ""Moho Film"", ""id"": 34725}]",8/1/2013," $86,758,912.00 ",126,Snowpiercer,6.7,2854,221.32%," $5,850,746.27 ",,,,
" $160,000,000.00 ",49538,3.195174,"[{""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""Ingenious Media"", ""id"": 290}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Donners' Company"", ""id"": 431}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Dune Entertainment III"", ""id"": 6332}, {""name"": ""Marvel Entertainment"", ""id"": 7505}, {""name"": ""Bad Hat Harry Productions"", ""id"": 9168}, {""name"": ""Big Screen Productions"", ""id"": 10893}]",5/24/2011," $353,624,124.00 ",132,X-Men: First Class,7.1,5181,221.02%," $22,535,211.27 ",,,,
" $50,000,000.00 ",2649,62.925175,"[{""name"": ""PolyGram Filmed Entertainment"", ""id"": 1382}, {""name"": ""A&B Producoes"", ""id"": 1519}, {""name"": ""Popaganda Films"", ""id"": 10164}]",9/12/1997," $109,423,648.00 ",129,The Game,7.5,1506,218.85%," $6,666,666.67 ",,,,
" $210,000,000.00 ",36668,3.857526,"[{""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Donners' Company"", ""id"": 431}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Major Studio Partners"", ""id"": 445}, {""name"": ""Bad Hat Harry Productions"", ""id"": 9168}, {""name"": ""thinkfilm"", ""id"": 12247}, {""name"": ""Marvel Enterprises"", ""id"": 19551}, {""name"": ""X3 Canada Productions"", ""id"": 79028}, {""name"": ""X3US Productions"", ""id"": 79029}, {""name"": ""XM3 Service"", ""id"": 79030}]",5/24/2006," $459,359,555.00 ",104,X-Men: The Last Stand,6.3,3525,218.74%," $33,333,333.33 ",,,,
" $200,000,000.00 ",296,69.405188,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Intermedia Films"", ""id"": 763}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""C-2 Pictures"", ""id"": 7340}, {""name"": ""IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG"", ""id"": 19116}, {""name"": ""Mostow/Lieberman Productions"", ""id"": 23636}]",7/2/2003," $435,000,000.00 ",109,Terminator 3: Rise of the Machines,5.9,2143,217.50%," $33,898,305.08 ",,,,
" $40,000,000.00 ",1491,36.960953,"[{""name"": ""Michael London Productions"", ""id"": 1187}, {""name"": ""Stillking Films"", ""id"": 11345}, {""name"": ""Bob Yari Productions"", ""id"": 12260}, {""name"": ""Bull's Eye Entertainment"", ""id"": 25432}, {""name"": ""Contagious Entertainment"", ""id"": 52740}, {""name"": ""Revolution Sun Studios"", ""id"": 76043}]",8/18/2006," $86,915,017.00 ",110,The Illusionist,7.1,1615,217.29%," $5,633,802.82 ",,,,
" $28,000,000.00 ",59859,40.28635,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Marv Films"", ""id"": 5374}]",7/17/2013," $60,700,000.00 ",103,Kick-Ass 2,6.3,2224,216.79%," $4,444,444.44 ",,,,
" $61,000,000.00 ",136400,42.881415,"[{""name"": ""Universal Studios"", ""id"": 13}, {""name"": ""Marc Platt Productions"", ""id"": 2527}, {""name"": ""Emmett/Furla Films"", ""id"": 10405}, {""name"": ""Envision Entertainment Corporation"", ""id"": 11030}]",8/2/2013," $131,940,411.00 ",109,2 Guns,6.6,1589,216.30%," $9,242,424.24 ",,,,
" $49,000,000.00 ",198184,116.700319,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Media Rights Capital"", ""id"": 2531}, {""name"": ""Sony Pictures Entertainment (SPE)"", ""id"": 7431}, {""name"": ""Alpha Core"", ""id"": 18209}, {""name"": ""Genre Films"", ""id"": 28788}, {""name"": ""Simon Kinberg Productions"", ""id"": 31076}, {""name"": ""LStar Capital"", ""id"": 34034}, {""name"": ""Ollin Studio"", ""id"": 53638}]",3/4/2015," $104,399,548.00 ",120,Chappie,6.6,3062,213.06%," $7,424,242.42 ",,,,
" $130,000,000.00 ",49040,90.33681,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Dentsu"", ""id"": 6452}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Kennedy/Marshall Company, The"", ""id"": 7383}, {""name"": ""Captivate Entertainment"", ""id"": 25716}]",8/8/2012," $276,572,938.00 ",120,The Bourne Legacy,6,2651,212.75%," $21,666,666.67 ",,,,
" $145,000,000.00 ",81188,61.788035,"[{""name"": ""DreamWorks Animation"", ""id"": 521}]",11/21/2012," $306,941,670.00 ",97,Rise of the Guardians,7.1,1922,211.68%," $20,422,535.21 ",,,,
" $130,000,000.00 ",8961,38.068736,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Don Simpson/Jerry Bruckheimer Films"", ""id"": 10288}]",7/18/2003," $273,339,556.00 ",147,Bad Boys II,6.3,1564,210.26%," $20,634,920.63 ",,,,
" $21,000,000.00 ",4108,34.433521,"[{""name"": ""TF1 Films Productions"", ""id"": 356}, {""name"": ""Current Entertainment"", ""id"": 972}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""EuropaCorp"", ""id"": 6896}]",10/2/2002," $43,928,932.00 ",92,The Transporter,6.6,1692,209.19%," $3,181,818.18 ",,,,
" $90,000,000.00 ",116745,43.348022,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Ingenious Media"", ""id"": 290}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Samuel Goldwyn Films"", ""id"": 9118}, {""name"": ""Big Screen Productions"", ""id"": 10893}, {""name"": ""Red Hour Films"", ""id"": 12178}, {""name"": ""TSG Entertainment"", ""id"": 22213}, {""name"": ""Down Productions"", ""id"": 37336}]",12/18/2013," $188,133,322.00 ",114,The Secret Life of Walter Mitty,7,3144,209.04%," $12,857,142.86 ",,,,
" $178,000,000.00 ",137113,79.456485,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Viz Media"", ""id"": 6687}, {""name"": ""Province of British Columbia Production Services Tax Credit"", ""id"": 12200}, {""name"": ""3 Arts Entertainment"", ""id"": 36390}, {""name"": ""RatPac-Dune Entertainment"", ""id"": 41624}]",5/27/2014," $370,541,256.00 ",113,Edge of Tomorrow,7.6,4858,208.17%," $23,421,052.63 ",,,,
" $110,000,000.00 ",1250,46.834704,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Michael De Luca Productions"", ""id"": 11370}, {""name"": ""Marvel Enterprises"", ""id"": 19551}, {""name"": ""Crystal Sky Pictures"", ""id"": 20241}, {""name"": ""GH One"", ""id"": 20475}, {""name"": ""Vengeance Productions Pty. Ltd."", ""id"": 20476}]",2/16/2007," $228,738,393.00 ",114,Ghost Rider,5.2,1712,207.94%," $21,153,846.15 ",,,,
" $150,000,000.00 ",13053,41.845878,"[{""name"": ""Walt Disney Animation Studios"", ""id"": 6125}]",11/21/2008," $309,979,994.00 ",98,Bolt,6.3,1750,206.65%," $23,809,523.81 ",,,,
" $23,000,000.00 ",152601,53.682367,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Annapurna Pictures"", ""id"": 13184}]",12/18/2013," $47,351,251.00 ",126,Her,7.9,4097,205.88%," $2,911,392.41 ",,,,
" $92,000,000.00 ",7446,43.192048,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Goldcrest Pictures"", ""id"": 11843}, {""name"": ""Red Hour Films"", ""id"": 12178}, {""name"": ""Internationale Filmproduktion Stella-del-Sud Second"", ""id"": 12379}]",8/9/2008," $188,072,649.00 ",107,Tropic Thunder,6.5,1667,204.43%," $14,153,846.15 ",,,,
" $120,000,000.00 ",97020,66.757869,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Strike Entertainment"", ""id"": 655}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]",1/30/2014," $242,688,965.00 ",102,RoboCop,5.7,2342,202.24%," $21,052,631.58 ",,,,
" $180,000,000.00 ",258489,42.741719,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Dark Horse Entertainment"", ""id"": 552}, {""name"": ""Jerry Weintraub Productions"", ""id"": 2596}, {""name"": ""RatPac-Dune Entertainment"", ""id"": 41624}, {""name"": ""Beagle Pug Films"", ""id"": 46339}, {""name"": ""Riche Productions"", ""id"": 86565}, {""name"": ""Village Roadshow Films North America"", ""id"": 86566}]",6/29/2016," $356,743,061.00 ",109,The Legend of Tarzan,5.5,2430,198.19%," $32,727,272.73 ",,,,
" $80,000,000.00 ",20504,32.363538,"[{""name"": ""Alcon Entertainment"", ""id"": 1088}, {""name"": ""Silver Pictures"", ""id"": 1885}]",1/14/2010," $157,107,755.00 ",118,The Book of Eli,6.6,2164,196.38%," $12,121,212.12 ",,,,
" $90,000,000.00 ",76285,40.262261,"[{""name"": ""1492 Pictures"", ""id"": 436}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Sunswept Entertainment"", ""id"": 5219}, {""name"": ""Dune Entertainment III"", ""id"": 6332}, {""name"": ""TSG Entertainment"", ""id"": 22213}]",8/7/2013," $174,578,751.00 ",106,Percy Jackson: Sea of Monsters,5.9,1648,193.98%," $15,254,237.29 ",,,,
" $100,000,000.00 ",3131,46.160048,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Initial Entertainment Group (IEG)"", ""id"": 7380}, {""name"": ""Alberto Grimaldi Productions"", ""id"": 7381}]",12/14/2002," $193,772,504.00 ",167,Gangs of New York,7.1,1910,193.77%," $14,084,507.04 ",,,,
" $140,000,000.00 ",147441,101.599427,"[{""name"": ""Scott Free Productions"", ""id"": 1645}, {""name"": ""Chernin Entertainment"", ""id"": 7076}, {""name"": ""Babieka"", ""id"": 20656}, {""name"": ""Volcano Films"", ""id"": 52184}]",12/3/2014," $268,031,828.00 ",150,Exodus: Gods and Kings,5.6,1921,191.45%," $25,000,000.00 ",,,,
" $175,000,000.00 ",105864,51.692953,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Pixar Animation Studios"", ""id"": 3}]",11/14/2015," $331,926,147.00 ",93,The Good Dinosaur,6.6,1736,189.67%," $26,515,151.52 ",,,,
" $85,000,000.00 ",11253,58.57976,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Dark Horse Entertainment"", ""id"": 552}, {""name"": ""Lawrence Gordon Productions"", ""id"": 840}, {""name"": ""Mid Atlantic Films"", ""id"": 2735}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Internationale Filmproduktion Eagle"", ""id"": 21498}]",7/11/2008," $160,388,063.00 ",120,Hellboy II: The Golden Army,6.5,1527,188.69%," $13,076,923.08 ",,,,
" $92,000,000.00 ",855,44.455166,"[{""name"": ""Jerry Bruckheimer Films"", ""id"": 130}, {""name"": ""Revolution Studios"", ""id"": 497}, {""name"": ""Scott Free Productions"", ""id"": 1645}]",12/28/2001," $172,989,651.00 ",144,Black Hawk Down,7.2,1811,188.03%," $12,777,777.78 ",,,,
" $130,000,000.00 ",82700,42.840582,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Blinding Edge Pictures"", ""id"": 12236}, {""name"": ""Overbrook Entertainment"", ""id"": 12485}]",5/30/2013," $243,843,127.00 ",100,After Earth,5,2532,187.57%," $26,000,000.00 ",,,,
" $25,000,000.00 ",769,63.654244,"[{""name"": ""Winkler Films"", ""id"": 8880}]",9/12/1990," $46,836,394.00 ",145,GoodFellas,8.2,3128,187.35%," $3,048,780.49 ",,,,
" $225,000,000.00 ",2454,53.978602,"[{""name"": ""Walt Disney"", ""id"": 5888}, {""name"": ""Walden Media"", ""id"": 10221}, {""name"": ""Stillking Films"", ""id"": 11345}, {""name"": ""Ozumi Films"", ""id"": 11440}, {""name"": ""Propeler"", ""id"": 11441}, {""name"": ""Silverbell Films"", ""id"": 11442}, {""name"": ""Revolution Sun Studios"", ""id"": 76043}]",5/15/2008," $419,651,413.00 ",150,The Chronicles of Narnia: Prince Caspian,6.3,1630,186.51%," $35,714,285.71 ",,,,
" $85,000,000.00 ",9615,8.282876,"[{""name"": ""Universal Pictures"", ""id"": 33}]",6/3/2006," $158,468,292.00 ",104,The Fast and the Furious: Tokyo Drift,6.1,1705,186.43%," $13,934,426.23 ",,,,
" $125,000,000.00 ",18823,47.686442,"[{""name"": ""The Zanuck Company"", ""id"": 80}, {""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Thunder Road Pictures"", ""id"": 3528}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Moving Picture Company (MPC)"", ""id"": 20478}]",4/1/2010," $232,713,139.00 ",106,Clash of the Titans,5.6,2233,186.17%," $22,321,428.57 ",,,,
" $70,000,000.00 ",9509,45.299089,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Epsilon Motion Pictures"", ""id"": 1171}, {""name"": ""Scott Free Productions"", ""id"": 1645}, {""name"": ""New Regency Pictures"", ""id"": 10104}]",4/23/2004," $130,293,714.00 ",146,Man on Fire,7.3,1553,186.13%," $9,589,041.10 ",,,,
" $200,000,000.00 ",534,71.862892,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""The Halcyon Company"", ""id"": 4021}, {""name"": ""Wonderland Sound and Vision"", ""id"": 4022}, {""name"": ""Warner Bros."", ""id"": 6194}]",5/20/2009," $371,353,001.00 ",115,Terminator Salvation,5.9,2463,185.68%," $33,898,305.08 ",,,,
" $185,000,000.00 ",188927,65.352913,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Bad Robot"", ""id"": 11461}, {""name"": ""Perfect Storm Entertainment"", ""id"": 34530}, {""name"": ""Alibaba Pictures Group"", ""id"": 69484}, {""name"": ""Skydance Media"", ""id"": 82819}, {""name"": ""Sneaky Shark"", ""id"": 83644}, {""name"": ""Huahua Media"", ""id"": 83645}]",7/7/2016," $343,471,816.00 ",122,Star Trek Beyond,6.6,2568,185.66%," $28,030,303.03 ",,,,
" $135,000,000.00 ",44896,29.91353,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Nickelodeon Movies"", ""id"": 2348}, {""name"": ""GK Films"", ""id"": 3281}, {""name"": ""Blind Wink"", ""id"": 10262}, {""name"": ""Paramount Animation"", ""id"": 24955}]",3/2/2011," $245,724,603.00 ",107,Rango,6.6,2051,182.02%," $20,454,545.45 ",,,,
" $137,000,000.00 ",1927,34.981698,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Good Machine"", ""id"": 10565}, {""name"": ""Valhalla Motion Pictures"", ""id"": 11533}, {""name"": ""Marvel Enterprises"", ""id"": 19551}]",6/19/2003," $245,360,480.00 ",138,Hulk,5.3,1533,179.10%," $25,849,056.60 ",,,,
" $170,000,000.00 ",241259,56.268916,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Team Todd"", ""id"": 598}, {""name"": ""Tim Burton Productions"", ""id"": 8601}, {""name"": ""Roth Films"", ""id"": 16314}, {""name"": ""Legend3D"", ""id"": 37455}]",5/25/2016," $299,370,084.00 ",113,Alice Through the Looking Glass,6.5,1725,176.10%," $26,153,846.15 ",,,,
